season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day,daylight_hours
1,2,0,4,1,3,0.34,0.56,0.2537,1,10,11.697222222222223
1,5,0,4,1,3,0.36,0.56,0.194,3,10,11.697222222222223
1,6,0,4,1,3,0.36,0.56,0.3284,12,10,11.697222222222223
1,7,0,4,1,3,0.38,0.56,0.2239,37,10,11.697222222222223
1,8,0,4,1,3,0.38,0.56,0.2836,44,10,11.697222222222223
1,9,0,4,1,3,0.4,0.56,0.2239,24,10,11.697222222222223
1,10,0,4,1,3,0.4,0.56,0.1642,17,10,11.697222222222223
1,11,0,4,1,3,0.4,0.56,0.2537,11,10,11.697222222222223
1,12,0,4,1,3,0.42,0.56,0.2239,34,10,11.697222222222223
1,13,0,4,1,3,0.42,0.56,0.2239,12,10,11.697222222222223
1,14,0,4,1,3,0.44,0.56,0.2985,12,10,11.697222222222223
1,15,0,4,1,3,0.44,0.56,0.2239,14,10,11.697222222222223
1,16,0,4,1,3,0.42,0.56,0.2537,21,10,11.697222222222223
1,17,0,4,1,2,0.44,0.56,0.3881,111,10,11.697222222222223
1,18,0,4,1,3,0.44,0.56,0.3582,82,10,11.697222222222223
1,19,0,4,1,3,0.44,0.56,0.5821,56,10,11.697222222222223
1,20,0,4,1,3,0.36,0.56,0.3284,38,10,11.697222222222223
1,21,0,4,1,3,0.36,0.56,0.2239,28,10,11.697222222222223
1,22,0,4,1,2,0.34,0.56,0.1343,34,10,11.697222222222223
1,23,0,4,1,3,0.34,0.56,0.0896,27,10,11.697222222222223
1,0,0,5,1,2,0.34,1.0,0.0896,6,11,11.739722222222222
1,1,0,5,1,3,0.34,1.0,0.1045,8,11,11.739722222222222
1,2,0,5,1,3,0.34,1.0,0.1045,5,11,11.739722222222222
1,3,0,5,1,2,0.32,0.93,0.0896,2,11,11.739722222222222
1,5,0,5,1,1,0.3,0.81,0.2239,7,11,11.739722222222222
1,6,0,5,1,1,0.26,0.81,0.2836,32,11,11.739722222222222
1,7,0,5,1,1,0.26,0.7,0.194,114,11,11.739722222222222
1,8,0,5,1,1,0.28,0.7,0.2537,259,11,11.739722222222222
1,9,0,5,1,2,0.3,0.61,0.2836,156,11,11.739722222222222
1,10,0,5,1,2,0.32,0.57,0.2985,78,11,11.739722222222222
1,11,0,5,1,2,0.32,0.57,0.2985,81,11,11.739722222222222
1,12,0,5,1,2,0.34,0.53,0.2537,111,11,11.739722222222222
1,13,0,5,1,1,0.36,0.53,0.2537,107,11,11.739722222222222
1,14,0,5,1,2,0.36,0.5,0.3582,89,11,11.739722222222222
1,15,0,5,1,2,0.34,0.53,0.2537,85,11,11.739722222222222
1,16,0,5,1,2,0.34,0.49,0.2985,113,11,11.739722222222222
1,17,0,5,1,1,0.34,0.49,0.2239,223,11,11.739722222222222
1,18,0,5,1,1,0.32,0.49,0.3284,153,11,11.739722222222222
1,19,0,5,1,1,0.3,0.56,0.3284,118,11,11.739722222222222
1,20,0,5,1,1,0.3,0.56,0.1642,76,11,11.739722222222222
1,21,0,5,1,2,0.3,0.52,0.2537,53,11,11.739722222222222
1,22,0,5,1,1,0.3,0.52,0.1642,64,11,11.739722222222222
1,23,0,5,1,1,0.3,0.52,0.2537,37,11,11.739722222222222
1,0,0,6,0,1,0.26,0.6,0.1343,34,12,11.781944444444445
1,1,0,6,0,1,0.24,0.65,0.194,18,12,11.781944444444445
1,2,0,6,0,1,0.24,0.65,0.194,14,12,11.781944444444445
1,3,0,6,0,1,0.24,0.65,0.2537,7,12,11.781944444444445
1,4,0,6,0,1,0.24,0.65,0.2537,1,12,11.781944444444445
1,5,0,6,0,1,0.22,0.69,0.194,2,12,11.781944444444445
1,6,0,6,0,1,0.22,0.75,0.2537,4,12,11.781944444444445
1,7,0,6,0,1,0.24,0.7,0.194,23,12,11.781944444444445
1,8,0,6,0,1,0.26,0.65,0.1642,53,12,11.781944444444445
1,9,0,6,0,1,0.28,0.65,0.1045,101,12,11.781944444444445
1,10,0,6,0,1,0.32,0.66,0.2239,99,12,11.781944444444445
1,11,0,6,0,1,0.34,0.49,0.3284,119,12,11.781944444444445
1,12,0,6,0,1,0.34,0.53,0.2836,158,12,11.781944444444445
1,13,0,6,0,1,0.36,0.51,0.3582,157,12,11.781944444444445
1,14,0,6,0,1,0.4,0.5,0.4478,166,12,11.781944444444445
1,15,0,6,0,1,0.42,0.44,0.4925,182,12,11.781944444444445
1,16,0,6,0,1,0.46,0.41,0.4478,244,12,11.781944444444445
1,17,0,6,0,1,0.46,0.44,0.3284,213,12,11.781944444444445
1,18,0,6,0,1,0.42,0.54,0.1642,145,12,11.781944444444445
1,19,0,6,0,1,0.42,0.54,0.0896,112,12,11.781944444444445
1,20,0,6,0,1,0.4,0.58,0.1045,86,12,11.781944444444445
1,21,0,6,0,1,0.38,0.62,0.0,82,12,11.781944444444445
1,22,0,6,0,1,0.36,0.71,0.0,63,12,11.781944444444445
1,23,0,6,0,1,0.38,0.66,0.0896,49,12,11.781944444444445
1,0,0,0,0,1,0.38,0.62,0.1045,38,13,11.824444444444444
1,1,0,0,0,1,0.36,0.66,0.1343,33,13,11.824444444444444
1,3,0,0,0,1,0.34,0.76,0.1343,23,13,11.824444444444444
1,4,0,0,0,1,0.34,0.66,0.1642,13,13,11.824444444444444
1,5,0,0,0,1,0.36,0.62,0.1343,3,13,11.824444444444444
1,6,0,0,0,1,0.34,0.66,0.0,2,13,11.824444444444444
1,7,0,0,0,1,0.36,0.62,0.194,10,13,11.824444444444444
1,8,0,0,0,1,0.4,0.5,0.2985,34,13,11.824444444444444
1,9,0,0,0,1,0.4,0.5,0.4179,44,13,11.824444444444444
1,10,0,0,0,1,0.42,0.47,0.2537,122,13,11.824444444444444
1,11,0,0,0,1,0.44,0.41,0.4179,181,13,11.824444444444444
1,12,0,0,0,1,0.46,0.38,0.3881,194,13,11.824444444444444
1,13,0,0,0,1,0.46,0.38,0.3881,221,13,11.824444444444444
1,14,0,0,0,1,0.46,0.41,0.2985,250,13,11.824444444444444
1,15,0,0,0,1,0.48,0.39,0.3284,304,13,11.824444444444444
1,16,0,0,0,1,0.46,0.41,0.3881,256,13,11.824444444444444
1,17,0,0,0,1,0.44,0.41,0.3582,241,13,11.824444444444444
1,18,0,0,0,1,0.4,0.43,0.3582,147,13,11.824444444444444
1,19,0,0,0,1,0.36,0.5,0.3582,101,13,11.824444444444444
1,20,0,0,0,1,0.32,0.57,0.2985,77,13,11.824444444444444
1,21,0,0,0,1,0.3,0.56,0.2537,58,13,11.824444444444444
1,22,0,0,0,1,0.3,0.56,0.3284,37,13,11.824444444444444
1,23,0,0,0,1,0.26,0.65,0.2239,28,13,11.824444444444444
1,0,0,1,1,1,0.26,0.65,0.1045,11,14,11.866944444444444
1,1,0,1,1,1,0.26,0.65,0.0896,1,14,11.866944444444444
1,2,0,1,1,1,0.26,0.65,0.0896,1,14,11.866944444444444
1,3,0,1,1,1,0.26,0.65,0.1343,3,14,11.866944444444444
1,5,0,1,1,1,0.24,0.7,0.1343,8,14,11.866944444444444
1,6,0,1,1,1,0.26,0.65,0.1343,28,14,11.866944444444444
1,7,0,1,1,2,0.28,0.61,0.0,88,14,11.866944444444444
1,8,0,1,1,2,0.3,0.56,0.1343,241,14,11.866944444444444
1,9,0,1,1,1,0.32,0.53,0.3284,140,14,11.866944444444444
1,10,0,1,1,1,0.34,0.42,0.2537,84,14,11.866944444444444
1,11,0,1,1,1,0.36,0.4,0.2537,71,14,11.866944444444444
1,12,0,1,1,1,0.38,0.37,0.0,94,14,11.866944444444444
1,13,0,1,1,1,0.38,0.36,0.3284,75,14,11.866944444444444
1,14,0,1,1,2,0.38,0.34,0.0,79,14,11.866944444444444
1,15,0,1,1,1,0.38,0.37,0.1642,101,14,11.866944444444444
1,16,0,1,1,1,0.4,0.35,0.1045,107,14,11.866944444444444
1,17,0,1,1,1,0.38,0.4,0.194,271,14,11.866944444444444
1,18,0,1,1,1,0.36,0.4,0.1045,235,14,11.866944444444444
1,19,0,1,1,1,0.36,0.43,0.1343,150,14,11.866944444444444
1,20,0,1,1,1,0.34,0.46,0.2239,129,14,11.866944444444444
1,21,0,1,1,1,0.34,0.46,0.1343,63,14,11.866944444444444
1,22,0,1,1,1,0.32,0.49,0.1045,47,14,11.866944444444444
1,23,0,1,1,1,0.32,0.53,0.0,19,14,11.866944444444444
1,0,0,2,1,1,0.32,0.53,0.0,14,15,11.909444444444444
1,1,0,2,1,1,0.3,0.62,0.0896,10,15,11.909444444444444
1,2,0,2,1,1,0.3,0.62,0.0896,3,15,11.909444444444444
1,4,0,2,1,1,0.24,0.75,0.0896,2,15,11.909444444444444
1,5,0,2,1,1,0.24,0.75,0.194,11,15,11.909444444444444
1,6,0,2,1,1,0.22,0.8,0.194,35,15,11.909444444444444
1,7,0,2,1,1,0.24,0.75,0.1642,119,15,11.909444444444444
1,8,0,2,1,1,0.26,0.7,0.0896,282,15,11.909444444444444
1,9,0,2,1,2,0.3,0.7,0.0,157,15,11.909444444444444
1,10,0,2,1,2,0.32,0.66,0.194,78,15,11.909444444444444
1,11,0,2,1,2,0.34,0.57,0.2239,78,15,11.909444444444444
1,12,0,2,1,2,0.36,0.5,0.2239,102,15,11.909444444444444
1,13,0,2,1,2,0.36,0.57,0.2836,97,15,11.909444444444444
1,14,0,2,1,2,0.38,0.46,0.2985,88,15,11.909444444444444
1,15,0,2,1,2,0.38,0.43,0.2836,90,15,11.909444444444444
1,16,0,2,1,2,0.38,0.46,0.3284,114,15,11.909444444444444
1,17,0,2,1,2,0.36,0.62,0.194,217,15,11.909444444444444
1,18,0,2,1,2,0.36,0.62,0.2985,225,15,11.909444444444444
1,19,0,2,1,2,0.34,0.71,0.2836,152,15,11.909444444444444
1,20,0,2,1,2,0.34,0.71,0.2836,88,15,11.909444444444444
1,21,0,2,1,3,0.32,0.81,0.1045,55,15,11.909444444444444
1,22,0,2,1,2,0.32,0.87,0.1642,21,15,11.909444444444444
1,23,0,2,1,2,0.32,0.87,0.1642,18,15,11.909444444444444
1,0,0,3,1,3,0.3,0.93,0.2537,8,16,11.951944444444445
1,1,0,3,1,3,0.3,1.0,0.2985,3,16,11.951944444444445
1,3,0,3,1,2,0.28,1.0,0.2239,3,16,11.951944444444445
1,4,0,3,1,2,0.3,0.93,0.1642,1,16,11.951944444444445
1,5,0,3,1,2,0.3,0.93,0.1045,3,16,11.951944444444445
1,6,0,3,1,2,0.3,0.93,0.1045,31,16,11.951944444444445
1,7,0,3,1,2,0.3,0.93,0.194,111,16,11.951944444444445
1,8,0,3,1,2,0.32,0.93,0.0,253,16,11.951944444444445
1,9,0,3,1,2,0.32,0.93,0.1343,154,16,11.951944444444445
1,10,0,3,1,2,0.36,0.81,0.1642,68,16,11.951944444444445
1,11,0,3,1,2,0.36,0.81,0.1343,75,16,11.951944444444445
1,12,0,3,1,2,0.4,0.71,0.1045,88,16,11.951944444444445
1,13,0,3,1,2,0.4,0.76,0.1343,99,16,11.951944444444445
1,14,0,3,1,2,0.4,0.76,0.2239,100,16,11.951944444444445
1,15,0,3,1,2,0.4,0.76,0.2537,101,16,11.951944444444445
1,16,0,3,1,2,0.4,0.76,0.1642,151,16,11.951944444444445
1,17,0,3,1,2,0.44,0.54,0.2985,253,16,11.951944444444445
1,18,0,3,1,2,0.44,0.54,0.2239,237,16,11.951944444444445
1,19,0,3,1,2,0.44,0.51,0.3284,168,16,11.951944444444445
1,20,0,3,1,2,0.42,0.54,0.2985,121,16,11.951944444444445
1,21,0,3,1,2,0.42,0.58,0.2836,78,16,11.951944444444445
1,22,0,3,1,2,0.4,0.62,0.3881,59,16,11.951944444444445
1,23,0,3,1,1,0.4,0.65,0.194,27,16,11.951944444444445
1,0,0,4,1,1,0.38,0.66,0.2537,23,17,11.994444444444444
1,1,0,4,1,1,0.36,0.71,0.2239,12,17,11.994444444444444
1,2,0,4,1,1,0.34,0.71,0.2985,8,17,11.994444444444444
1,3,0,4,1,1,0.34,0.66,0.1642,2,17,11.994444444444444
1,4,0,4,1,1,0.34,0.71,0.194,3,17,11.994444444444444
1,5,0,4,1,1,0.32,0.76,0.1045,13,17,11.994444444444444
1,6,0,4,1,1,0.32,0.76,0.194,51,17,11.994444444444444
1,7,0,4,1,1,0.32,0.76,0.1343,140,17,11.994444444444444
1,8,0,4,1,1,0.36,0.66,0.1343,299,17,11.994444444444444
1,9,0,4,1,1,0.4,0.62,0.2537,185,17,11.994444444444444
1,10,0,4,1,1,0.44,0.54,0.3284,78,17,11.994444444444444
1,11,0,4,1,1,0.44,0.54,0.2836,86,17,11.994444444444444
1,12,0,4,1,1,0.5,0.45,0.2239,105,17,11.994444444444444
1,13,0,4,1,2,0.52,0.42,0.0896,111,17,11.994444444444444
1,14,0,4,1,1,0.5,0.45,0.1045,119,17,11.994444444444444
1,15,0,4,1,1,0.52,0.42,0.2537,125,17,11.994444444444444
1,16,0,4,1,1,0.5,0.48,0.2836,142,17,11.994444444444444
1,17,0,4,1,1,0.5,0.42,0.194,313,17,11.994444444444444
1,18,0,4,1,2,0.46,0.59,0.1642,310,17,11.994444444444444
1,19,0,4,1,1,0.44,0.58,0.194,207,17,11.994444444444444
1,20,0,4,1,1,0.42,0.67,0.2239,137,17,11.994444444444444
1,21,0,4,1,1,0.42,0.62,0.2239,138,17,11.994444444444444
1,22,0,4,1,1,0.4,0.66,0.2239,87,17,11.994444444444444
1,23,0,4,1,1,0.42,0.62,0.2836,50,17,11.994444444444444
1,0,0,5,1,1,0.42,0.58,0.2836,29,18,12.036944444444444
1,1,0,5,1,1,0.4,0.62,0.2537,16,18,12.036944444444444
1,2,0,5,1,1,0.4,0.62,0.194,14,18,12.036944444444444
1,3,0,5,1,1,0.36,0.71,0.194,5,18,12.036944444444444
1,5,0,5,1,1,0.38,0.66,0.1642,10,18,12.036944444444444
1,6,0,5,1,1,0.4,0.66,0.194,36,18,12.036944444444444
1,7,0,5,1,1,0.4,0.66,0.194,123,18,12.036944444444444
1,8,0,5,1,1,0.42,0.67,0.2537,280,18,12.036944444444444
1,9,0,5,1,1,0.46,0.63,0.2239,210,18,12.036944444444444
1,10,0,5,1,1,0.52,0.53,0.2836,117,18,12.036944444444444
1,11,0,5,1,1,0.54,0.52,0.2836,159,18,12.036944444444444
1,12,0,5,1,2,0.56,0.49,0.3582,195,18,12.036944444444444
1,13,0,5,1,1,0.64,0.41,0.2836,175,18,12.036944444444444
1,14,0,5,1,1,0.66,0.39,0.2537,174,18,12.036944444444444
1,15,0,5,1,2,0.68,0.39,0.3582,173,18,12.036944444444444
1,16,0,5,1,1,0.68,0.39,0.2836,204,18,12.036944444444444
1,17,0,5,1,1,0.7,0.37,0.3284,332,18,12.036944444444444
1,18,0,5,1,1,0.68,0.39,0.1642,331,18,12.036944444444444
1,19,0,5,1,1,0.66,0.44,0.1343,190,18,12.036944444444444
1,20,0,5,1,1,0.62,0.46,0.1343,149,18,12.036944444444444
1,21,0,5,1,1,0.62,0.46,0.1045,113,18,12.036944444444444
1,22,0,5,1,1,0.62,0.5,0.1642,118,18,12.036944444444444
1,23,0,5,1,2,0.6,0.53,0.2239,86,18,12.036944444444444
1,0,0,6,0,2,0.6,0.53,0.2537,76,19,12.079444444444444
1,1,0,6,0,2,0.58,0.46,0.3582,51,19,12.079444444444444
1,2,0,6,0,2,0.56,0.43,0.2239,25,19,12.079444444444444
1,3,0,6,0,2,0.54,0.39,0.3284,8,19,12.079444444444444
1,4,0,6,0,1,0.52,0.34,0.4179,3,19,12.079444444444444
1,5,0,6,0,1,0.52,0.34,0.4179,2,19,12.079444444444444
1,6,0,6,0,1,0.44,0.44,0.4179,10,19,12.079444444444444
1,7,0,6,0,1,0.4,0.5,0.3284,13,19,12.079444444444444
1,8,0,6,0,1,0.42,0.47,0.4925,48,19,12.079444444444444
1,9,0,6,0,1,0.42,0.44,0.4627,76,19,12.079444444444444
1,10,0,6,0,1,0.44,0.38,0.4179,140,19,12.079444444444444
1,11,0,6,0,1,0.46,0.36,0.4478,196,19,12.079444444444444
1,12,0,6,0,1,0.46,0.33,0.4179,267,19,12.079444444444444
1,13,0,6,0,1,0.5,0.34,0.4627,301,19,12.079444444444444
1,14,0,6,0,1,0.5,0.31,0.4925,312,19,12.079444444444444
1,15,0,6,0,1,0.5,0.29,0.4179,313,19,12.079444444444444
1,16,0,6,0,1,0.5,0.31,0.3881,304,19,12.079444444444444
1,17,0,6,0,1,0.48,0.31,0.3284,278,19,12.079444444444444
1,18,0,6,0,1,0.46,0.31,0.3284,217,19,12.079444444444444
1,19,0,6,0,1,0.44,0.33,0.2836,154,19,12.079444444444444
1,20,0,6,0,1,0.42,0.35,0.2239,108,19,12.079444444444444
1,21,0,6,0,1,0.4,0.37,0.2985,93,19,12.079444444444444
1,22,0,6,0,1,0.4,0.37,0.3284,72,19,12.079444444444444
1,23,0,6,0,1,0.38,0.4,0.2985,50,19,12.079444444444444
1,0,0,0,0,1,0.34,0.49,0.4179,40,20,12.121944444444445
1,1,0,0,0,1,0.32,0.53,0.3582,24,20,12.121944444444445
1,2,0,0,0,1,0.3,0.52,0.2836,30,20,12.121944444444445
1,3,0,0,0,1,0.28,0.56,0.2537,12,20,12.121944444444445
1,4,0,0,0,1,0.26,0.56,0.2239,3,20,12.121944444444445
1,5,0,0,0,1,0.26,0.6,0.194,9,20,12.121944444444445
1,6,0,0,0,1,0.26,0.6,0.2239,4,20,12.121944444444445
1,7,0,0,0,1,0.24,0.6,0.2239,14,20,12.121944444444445
1,8,0,0,0,1,0.28,0.56,0.1642,37,20,12.121944444444445
1,9,0,0,0,1,0.3,0.52,0.1343,78,20,12.121944444444445
1,10,0,0,0,2,0.32,0.45,0.0,136,20,12.121944444444445
1,11,0,0,0,1,0.34,0.39,0.1045,203,20,12.121944444444445
1,12,0,0,0,1,0.36,0.4,0.1045,228,20,12.121944444444445
1,13,0,0,0,1,0.38,0.34,0.0,203,20,12.121944444444445
1,14,0,0,0,1,0.4,0.3,0.0,279,20,12.121944444444445
1,15,0,0,0,1,0.4,0.32,0.0896,308,20,12.121944444444445
1,16,0,0,0,1,0.42,0.32,0.0,224,20,12.121944444444445
1,17,0,0,0,1,0.4,0.35,0.2836,226,20,12.121944444444445
1,18,0,0,0,1,0.38,0.4,0.3582,156,20,12.121944444444445
1,19,0,0,0,1,0.36,0.43,0.2836,79,20,12.121944444444445
1,20,0,0,0,1,0.36,0.46,0.2836,67,20,12.121944444444445
1,21,0,0,0,2,0.34,0.53,0.2836,49,20,12.121944444444445
1,22,0,0,0,2,0.34,0.53,0.3284,38,20,12.121944444444445
1,23,0,0,0,3,0.34,0.61,0.3881,24,20,12.121944444444445
2,0,0,1,1,3,0.34,0.66,0.3881,13,21,12.164444444444445
2,1,0,1,1,2,0.34,0.71,0.3881,7,21,12.164444444444445
2,2,0,1,1,2,0.34,0.71,0.3284,6,21,12.164444444444445
2,3,0,1,1,2,0.34,0.71,0.3284,1,21,12.164444444444445
2,5,0,1,1,1,0.32,0.81,0.2985,2,21,12.164444444444445
2,6,0,1,1,3,0.32,0.76,0.2537,32,21,12.164444444444445
2,7,0,1,1,3,0.3,0.87,0.4179,18,21,12.164444444444445
2,8,0,1,1,2,0.3,0.87,0.4179,98,21,12.164444444444445
2,9,0,1,1,2,0.34,0.81,0.3284,127,21,12.164444444444445
2,10,0,1,1,2,0.38,0.76,0.3881,62,21,12.164444444444445
2,11,0,1,1,2,0.42,0.71,0.2985,79,21,12.164444444444445
2,12,0,1,1,2,0.44,0.77,0.2537,81,21,12.164444444444445
2,13,0,1,1,2,0.5,0.63,0.2239,112,21,12.164444444444445
2,14,0,1,1,2,0.54,0.64,0.2239,101,21,12.164444444444445
2,15,0,1,1,2,0.56,0.6,0.2239,107,21,12.164444444444445
2,16,0,1,1,2,0.54,0.64,0.2836,141,21,12.164444444444445
2,17,0,1,1,2,0.54,0.64,0.2537,272,21,12.164444444444445
2,18,0,1,1,2,0.52,0.72,0.2239,276,21,12.164444444444445
2,19,0,1,1,1,0.58,0.6,0.4179,221,21,12.164444444444445
2,20,0,1,1,1,0.56,0.64,0.194,122,21,12.164444444444445
2,21,0,1,1,1,0.46,0.94,0.194,91,21,12.164444444444445
2,22,0,1,1,1,0.46,0.88,0.2239,78,21,12.164444444444445
2,23,0,1,1,1,0.46,0.88,0.0896,30,21,12.164444444444445
2,0,0,2,1,1,0.46,0.88,0.194,11,22,12.206944444444444
2,1,0,2,1,1,0.42,1.0,0.1343,19,22,12.206944444444444
2,2,0,2,1,1,0.44,0.94,0.0896,1,22,12.206944444444444
2,3,0,2,1,1,0.44,0.82,0.2239,5,22,12.206944444444444
2,4,0,2,1,2,0.42,0.82,0.1642,1,22,12.206944444444444
2,5,0,2,1,2,0.4,0.87,0.1343,12,22,12.206944444444444
2,6,0,2,1,1,0.4,0.87,0.2537,60,22,12.206944444444444
2,7,0,2,1,2,0.4,0.76,0.1045,136,22,12.206944444444444
2,8,0,2,1,2,0.4,0.58,0.2985,336,22,12.206944444444444
2,9,0,2,1,2,0.4,0.58,0.4627,178,22,12.206944444444444
2,10,0,2,1,2,0.44,0.54,0.2985,124,22,12.206944444444444
2,11,0,2,1,1,0.44,0.51,0.3284,86,22,12.206944444444444
2,12,0,2,1,1,0.46,0.47,0.2537,121,22,12.206944444444444
2,13,0,2,1,1,0.5,0.45,0.2239,106,22,12.206944444444444
2,14,0,2,1,1,0.5,0.42,0.3284,101,22,12.206944444444444
2,15,0,2,1,1,0.5,0.42,0.2239,134,22,12.206944444444444
2,16,0,2,1,1,0.5,0.42,0.1045,165,22,12.206944444444444
2,17,0,2,1,1,0.5,0.42,0.1045,307,22,12.206944444444444
2,18,0,2,1,1,0.48,0.44,0.0896,312,22,12.206944444444444
2,19,0,2,1,2,0.44,0.54,0.2537,164,22,12.206944444444444
2,20,0,2,1,2,0.44,0.54,0.3582,135,22,12.206944444444444
2,21,0,2,1,2,0.42,0.54,0.2836,87,22,12.206944444444444
2,22,0,2,1,2,0.4,0.58,0.2537,70,22,12.206944444444444
2,23,0,2,1,2,0.4,0.58,0.2537,32,22,12.206944444444444
2,0,0,3,1,3,0.36,0.71,0.2239,11,23,12.249444444444444
2,1,0,3,1,3,0.34,0.76,0.2239,7,23,12.249444444444444
2,2,0,3,1,3,0.34,0.76,0.2239,2,23,12.249444444444444
2,3,0,3,1,2,0.34,0.76,0.2537,3,23,12.249444444444444
2,5,0,3,1,3,0.32,0.87,0.194,10,23,12.249444444444444
2,6,0,3,1,2,0.34,0.87,0.2537,44,23,12.249444444444444
2,7,0,3,1,2,0.32,0.93,0.2239,118,23,12.249444444444444
2,8,0,3,1,2,0.32,0.87,0.194,261,23,12.249444444444444
2,9,0,3,1,2,0.32,0.81,0.2537,182,23,12.249444444444444
2,10,0,3,1,2,0.34,0.81,0.2836,75,23,12.249444444444444
2,11,0,3,1,2,0.34,0.87,0.194,71,23,12.249444444444444
2,12,0,3,1,2,0.34,0.87,0.2239,87,23,12.249444444444444
2,13,0,3,1,3,0.34,0.87,0.1343,108,23,12.249444444444444
2,14,0,3,1,2,0.36,0.87,0.1045,84,23,12.249444444444444
2,15,0,3,1,2,0.38,0.82,0.2239,85,23,12.249444444444444
2,16,0,3,1,2,0.4,0.76,0.2239,136,23,12.249444444444444
2,17,0,3,1,2,0.4,0.76,0.2239,273,23,12.249444444444444
2,18,0,3,1,3,0.38,0.82,0.2537,238,23,12.249444444444444
2,19,0,3,1,3,0.38,0.82,0.2537,159,23,12.249444444444444
2,20,0,3,1,3,0.36,0.87,0.6418,75,23,12.249444444444444
2,21,0,3,1,3,0.32,1.0,0.4179,22,23,12.249444444444444
2,22,0,3,1,2,0.32,0.93,0.1642,44,23,12.249444444444444
2,23,0,3,1,3,0.32,0.9,0.0,26,23,12.249444444444444
2,0,0,4,1,2,0.32,0.93,0.2239,11,24,12.291666666666666
2,1,0,4,1,2,0.3,1.0,0.2239,3,24,12.291666666666666
2,2,0,4,1,2,0.3,1.0,0.2537,6,24,12.291666666666666
2,3,0,4,1,2,0.28,1.0,0.194,1,24,12.291666666666666
2,4,0,4,1,2,0.28,1.0,0.194,1,24,12.291666666666666
2,5,0,4,1,2,0.28,0.93,0.2239,9,24,12.291666666666666
2,6,0,4,1,2,0.28,0.93,0.2239,41,24,12.291666666666666
2,7,0,4,1,3,0.26,1.0,0.2239,108,24,12.291666666666666
2,8,0,4,1,3,0.26,1.0,0.2985,124,24,12.291666666666666
2,9,0,4,1,2,0.26,0.93,0.2239,97,24,12.291666666666666
2,10,0,4,1,2,0.26,0.93,0.3284,65,24,12.291666666666666
2,11,0,4,1,2,0.3,0.81,0.2985,71,24,12.291666666666666
2,12,0,4,1,2,0.3,0.7,0.3284,94,24,12.291666666666666
2,13,0,4,1,2,0.32,0.7,0.2239,101,24,12.291666666666666
2,14,0,4,1,2,0.3,0.7,0.1343,83,24,12.291666666666666
2,15,0,4,1,2,0.3,0.7,0.2537,90,24,12.291666666666666
2,16,0,4,1,2,0.3,0.65,0.2239,84,24,12.291666666666666
2,17,0,4,1,2,0.3,0.7,0.2239,233,24,12.291666666666666
2,18,0,4,1,2,0.3,0.61,0.2985,214,24,12.291666666666666
2,19,0,4,1,1,0.3,0.56,0.3881,138,24,12.291666666666666
2,20,0,4,1,1,0.28,0.61,0.2836,118,24,12.291666666666666
2,21,0,4,1,1,0.26,0.65,0.2239,78,24,12.291666666666666
2,22,0,4,1,1,0.26,0.65,0.1642,62,24,12.291666666666666
2,23,0,4,1,1,0.24,0.65,0.194,33,24,12.291666666666666
2,0,0,5,1,1,0.24,0.6,0.194,18,25,12.334166666666667
2,1,0,5,1,1,0.2,0.69,0.1642,5,25,12.334166666666667
2,2,0,5,1,1,0.2,0.69,0.2239,5,25,12.334166666666667
2,3,0,5,1,1,0.2,0.69,0.1045,2,25,12.334166666666667
2,4,0,5,1,1,0.18,0.74,0.1045,5,25,12.334166666666667
2,5,0,5,1,1,0.18,0.74,0.1642,9,25,12.334166666666667
2,6,0,5,1,1,0.18,0.74,0.2239,32,25,12.334166666666667
2,7,0,5,1,1,0.2,0.59,0.3582,104,25,12.334166666666667
2,8,0,5,1,1,0.22,0.51,0.2836,237,25,12.334166666666667
2,9,0,5,1,1,0.24,0.48,0.2985,166,25,12.334166666666667
2,10,0,5,1,1,0.26,0.48,0.0,68,25,12.334166666666667
2,11,0,5,1,1,0.3,0.45,0.2836,75,25,12.334166666666667
2,12,0,5,1,1,0.32,0.42,0.2537,145,25,12.334166666666667
2,13,0,5,1,1,0.32,0.39,0.194,138,25,12.334166666666667
2,14,0,5,1,1,0.36,0.32,0.3284,133,25,12.334166666666667
2,15,0,5,1,2,0.34,0.36,0.2537,122,25,12.334166666666667
2,16,0,5,1,2,0.34,0.34,0.2985,150,25,12.334166666666667
2,17,0,5,1,2,0.32,0.36,0.3582,225,25,12.334166666666667
2,18,0,5,1,1,0.3,0.39,0.2537,198,25,12.334166666666667
2,19,0,5,1,2,0.3,0.36,0.2836,135,25,12.334166666666667
2,20,0,5,1,2,0.3,0.39,0.1343,81,25,12.334166666666667
2,21,0,5,1,2,0.3,0.39,0.1642,75,25,12.334166666666667
2,22,0,5,1,2,0.28,0.38,0.3284,43,25,12.334166666666667
2,23,0,5,1,2,0.26,0.38,0.2836,39,25,12.334166666666667
2,0,0,6,0,2,0.26,0.38,0.2836,28,26,12.376666666666667
2,1,0,6,0,1,0.26,0.38,0.2985,27,26,12.376666666666667
2,2,0,6,0,1,0.22,0.44,0.2239,25,26,12.376666666666667
2,3,0,6,0,1,0.2,0.47,0.194,9,26,12.376666666666667
2,4,0,6,0,1,0.22,0.44,0.2239,6,26,12.376666666666667
2,5,0,6,0,1,0.2,0.51,0.194,8,26,12.376666666666667
